owner_org,fiscal_yr,service_id,service_name_en,service_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,authority_en,authority_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,program_id_code,client_target_groups,service_fee,cra_business_number,use_of_sin,online_applications,web_visits_info_service,calls_received,in_person_applications,email_applications,fax_applications,postal_mail_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr,harmonized_service_id,harmonized_service_name_en,harmonized_service_name_fr,owner_org_title
cbsa-asfc,2017-2018,CBSA_ASFC-035,Refugee Claims,Réclamations des réfugiés,EX,REG,3,Processing of Refugee Claims at Canadian POEs or CBSA inland offices.,Traitement des demandes d'asile dans les points d'entrée canadiens ou dans les bureaux intérieurs de l'ASFC.,Immigration and Refugee Protection Act (IRPA),Loi sur l’immigration et la protection des réfugiés (LIPR),https://www.cbsa-asfc.gc.ca/noncan-eng.html,https://www.cbsa-asfc.gc.ca/noncan-fra.html, Admissibility Determination,Détermination de l'admissibilté,1.3,PP,Y,NA,NA,0,0,0,15110,0,0,0,NA,NA,N,N,N,N,"EML,IP,ONL,TEL","The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 35,Refugee Claims,Réclamations des réfugiés,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-036,Border Information Service (BIS),Service d'information sur la frontière (SIF),EX,AD,8,"A single window contact centre providing external clients, both in the travellers and commercial streams, an interactive voice response (IVR), person to person response, or an online e-mail response, regarding general enquiries on services, programs and initiatives offered by the CBSA.","Centre de contact du Guichet unique offrant aux clients internes et externes, dans les filières du trafic voyageurs et du secteur commercial, une réponse vocale interactive ou une réponse téléphonique aux demandes de renseignements généraux sur les services mis à leur disposition par l’ASFC.","All acts apply, depends on the response","Tous les lois s'appliquent, dépend de la résponse",https://www.cbsa-asfc.gc.ca/contact/bis-sif-eng.html,https://www.cbsa-asfc.gc.ca/contact/bis-sif-fra.html,Admissibility Determination,Détermination de l'admissibilté,1.3,PP,N,NA,NA,22754,0,293713,0,22754,0,0,NA,NA,Y,Y,NA,Y,NONE,"The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 36,Border Information Service (BIS),Service d'information sur la frontière (SIF),Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-037,Customs Special Services,Services spéciaux des douanes,EX,REG,8,"If there is a need for clearance of commercial goods, and the service being provided is after hours or at a non-designated site, special services charges may apply.","S'il faut dédouaner des marchandises commerciales, et que le service soit offert après les heures ou dans un emplacement non désigné, des frais pour services spéciaux peuvent s'appliquer",Customs Act,Loi sur les douanes,https://www.cbsa-asfc.gc.ca/publications/dm-md/d1/d1-2-1-eng.html,https://www.cbsa-asfc.gc.ca/publications/dm-md/d1/d1-2-1-fra.html, Admissibility Determination,Détermination de l'admissibilté,1.3,ES,Y,N,NA,0,0,1117,0,0,0,0,NA,N,N,N,NA,Y,NONE,"The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 37,Customs Special Services,Services spéciaux des douanes,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-039,International Events (IE) Facilitation,Facilitation d'événements internationaux,EX,AD,8,"Providing pre-arrival education, guidance and facilitation to all event organizers while simultaneously ensuring CBSA operational readiness.","Fournir de l'information, de l'orientation et de la facilitation avant l'arrivée à tous les organisateurs d'événements tout en veillant à préparation opérationnelle de l'ASFC.","Immigration and Refugee Protection Act (IRPA) , Customs Act","Loi sur l’immigration et la protection des réfugiés (LIPR) , loi sur les douanes",https://www.cbsa-asfc.gc.ca/services/ie-ei/menu-eng.html,https://www.cbsa-asfc.gc.ca/services/ie-ei/menu-fra.html, Admissibility Determination - Air Mode,Détermination de l'admissibilté - mode aérien,1.3.2,ES,N,Y,NA,250,0,314,0,0,0,0,NA,NA,Y,NA,NA,Y,"EML,ONL","The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 39,International Events (IE) Facilitation,Facilitation d'événements internationaux,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-040,International Event Recognition,Reconnaissance des événements internationaux,EX,REG,8,"International Event Recognition simplifies the import process for foreign conventions, domestic conventions with foreign content, exhibitions, meetings, trade shows and various types of events held in Canada. If CBSA determines the event qualifies under the international event or convention sector guidelines, CBSA will determine applicable tariff remission privileges, OGD requirements and whether on-site border clearance services can be provided for the event.","La reconnaissance des événements internationaux simplifie le processus d’importation pour les congrès étrangers, les congrès nationaux comportant du contenu étranger, les expositions, les réunions, les foires commerciales et les divers types d’événements qui se tiennent au Canada. Si l’ASFC établit que l’événement remplit les conditions requises par les lignes directrices sur les événements internationaux et les congrès, l’ASFC déterminera les privilèges de remise de droits applicables, les exigences des autres ministères et si des services de contrôle douanier sur place peuvent être fournis pour l’événement.","Immigration and Refugee Protection Act (IRPA) , Customs Act","Loi sur l’immigration et la protection des réfugiés (LIPR) , loi sur les douanes",https://www.cbsa-asfc.gc.ca/services/ie-ei/menu-eng.html,https://www.cbsa-asfc.gc.ca/services/ie-ei/menu-fra.html,Admissibility Determination - Air Mode,Détermination de l'admissibilté - mode aérien,1.3.2,ES,N,Y,NA,1328,0,0,0,1328,0,0,NA,NA,Y,Y,Y,Y,"EML,ONL","The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 40,International Event Recognition,Reconnaissance des événements internationaux,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-041,Feedback Mechanism,Mécanisme de rétroaction,EX,REG,1,"Clients are able to submit complaints, comments or compliments.","Les clients peuvent présenter des plaintes, des commentaires ou des compliments",NA,SO,https://www.cbsa-asfc.gc.ca/contact/com-eng.html,https://www.cbsa-asfc.gc.ca/contact/com-fra.html, Recourse,Recours,1.6,PP,N,NA,NA,3142,0,0,0,0,0,84,NA,N,Y,N,NA,N,ONL,"The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 41,Feedback Mechanism,Mécanisme de rétroaction,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-042,Enforcement Appeals,Appels des mesures d'exécution,EX,REG,1,Providing  travellers or commercial entities with a ministerial decision with respect to a review of an enforcement action issued and/or a trusted traveller memebership decision.,Fournir aux voyageurs et aux négociants une décision ministérielle concernant une révision d'une mesure d'exécution ou d’une décision relative à l’adhésion à un programme pour voyageurs dignes de confiance.,Customs Act/PCMLTFA/AAAMPA,Loi sur les douanes/ LRPCFAT/ SAPMAA,https://www.cbsa-asfc.gc.ca/recourse-recours/menu-eng.html,https://www.cbsa-asfc.gc.ca/recourse-recours/menu-fra.html,Recourse,Recours,1.6,"ES,PP",N,N,NA,2094,0,0,0,0,0,1618,NA,N,Y,N,NA,N,ONL,"The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 42,Enforcement Appeals,Appels des mesures d'exécution,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-043,Trade Appeals,Appels des échanges commerciaux,EX,REG,1,Providing the importing community with a presidential review with respect to a review of a trade decision or advanced ruling.,Fournir aux importateurs une révision du président concernant une décision relative aux programmes commerciaux ou anticipée.,Customs Act,Loi sur les douanes,https://www.cbsa-asfc.gc.ca/recourse-recours/menu-eng.html,https://www.cbsa-asfc.gc.ca/recourse-recours/menu-fra.html, Recourse,Recours,1.6,ES,N,Y,NA,47,0,0,0,0,0,473,NA,N,Y,Y,NA,Y,ONL,"The value ""NA"" indicates that applications are not submitted by that channel.",,cbsa-asfc - 43,Trade Appeals,Appels des échanges commerciaux,Canada Border Services Agency | Agence des services frontaliers du Canada
cbsa-asfc,2017-2018,CBSA_ASFC-044,Access to Information and Privacy,Accès à l'information et protection des renseignements personnels,EX,RES,1,Clients have a legislated right to request access to government information (Access to Information Act) and their own personal information records (Privacy Act).,Les clients ont le droit de demander l'accès à l'information du gouvernement (Loi sur l'accès à l'information) et aux renseignements personnels les concernant (Loi sur la protection des renseignements personnels),"Access to Information Act, Privacy Act",Loi sur l'accès à l'information/Loi sur la protectiondes renseignements personnels,https://www.cbsa-asfc.gc.ca/agency-agence/reports-rapports/pia-efvp/atip-aiprp/menu-eng.html,https://www.cbsa-asfc.gc.ca/agency-agence/reports-rapports/pia-efvp/atip-aiprp/menu-fra.html,Internal Services,Service interne,NA,PP,Y,NA,NA,14689,0,0,0,0,0,6206,NA,N,Y,NA,N,Y,"EML,FAX,IP,ONL,POST,TEL","The value ""NA"" indicates that applications are not submitted by that channel. The values for some channels are listed as “ND” as the department does not have data available for FY 17-18",,cbsa-asfc - 44,Access to Information and Privacy,Accès à l'information et protection des renseignements personnels,Canada Border Services Agency | Agence des services frontaliers du Canada
cfia-acia,2017-2018,CFIA_ACIA-01,Permission to operate (domestically),Permission d'opérer (intérieur),EX,REG,7,"Permission required to conduct activities related to the production and selling of food, animal or plants.","permission requise pour la conduite d'activités liées à la production et à la vente d'aliments, d'animaux ou de végétaux.","Agriculture and Agri-Food Administrative Monetary Penalties Act, Canada Agricultural Products Act, Canadian Food Inspection Agency Act, Consumer Packaging and Labelling Act (as it relates to food), Feeds Act, Fertilizers Act, Fish Inspection Act, Food and Drugs Act (as it relates to food), Health of Animals Act, Meat Inspection Act, Plant Breeders' Rights Act, Plant Protection Act, Seeds Act, Safe Food for Canadians Act","loi sur les sanctions administratives pécuniaires en matière d'agribulture et d'agroalientaire, loi sur les produits agricoles au Canada, loi sur l'Agence canadienne d'inspection des aliments, loi sur l'emballage et l'étiquetage des produits de consommation, loi relative aux aliments du bétail, loi sur les engrais, loi sur l'inspection du poisson, loi sur les aliments et drogues, loi sur la santé des animaux, loi sur l'inspection des viandes, loi sur la protection des obtentions végétales, loi sur la protection des végétaux, loi sur les semences, loi sur la salubrité des aliments au canada",http://inspection.gc.ca/about-the-cfia/permits-licences-and-approvals/centre-of-administration-for-permissions/eng/1395348583779/1395348638922,http://inspection.gc.ca/au-sujet-de-l-acia/permis-licences-et-approbations/centre-d-administration-pour-les-permissions/fra/1395348583779/1395348638922,Permissions,Permissions,P4.8.12,ES,Y,N,NA,228,0,0,0,7963,0,0,Y,Y,Y,N,N,N,"EML,FAX,IP,ONL,POST,TEL","number of applications received by fax, email, postal tracked together.",,cfia-acia - 01,Permission to operate (domestically),Permission d'opérer (intérieur),Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
cfia-acia,2017-2018,CFIA_ACIA-02,Permission to import,Permission d'importer,EX,REG,7,To allow industry or individual to bring goods into Canada,afin de permettre à l'industrie ou à un individu d'amener des biens au Canada.,"Agriculture and Agri-Food Administrative Monetary Penalties Act, Canada Agricultural Products Act, Canadian Food Inspection Agency Act, Consumer Packaging and Labelling Act (as it relates to food), Feeds Act, Fertilizers Act, Fish Inspection Act, Food and Drugs Act (as it relates to food), Health of Animals Act, Meat Inspection Act, Plant Breeders' Rights Act, Plant Protection Act, Seeds Act, Safe Food for Canadians Act","loi sur les sanctions administratives pécuniaires en matière d'agribulture et d'agroalientaire, loi sur les produits agricoles au Canada, loi sur l'Agence canadienne d'inspection des aliments, loi sur l'emballage et l'étiquetage des produits de consommation, loi relative aux aliments du bétail, loi sur les engrais, loi sur l'inspection du poisson, loi sur les aliments et drogues, loi sur la santé des animaux, loi sur l'inspection des viandes, loi sur la protection des obtentions végétales, loi sur la protection des végétaux, loi sur les semences, loi sur la salubrité des aliments au canada",http://inspection.gc.ca/about-the-cfia/permits-licences-and-approvals/centre-of-administration-for-permissions/eng/1395348583779/1395348638922,http://inspection.gc.ca/au-sujet-de-l-acia/permis-licences-et-approbations/centre-d-administration-pour-les-permissions/fra/1395348583779/1395348638922,Permissions,Permissions,P4.8.12,ES,Y,N,NA,18,0,0,0,10851,0,0,Y,Y,N,N,N,N,"EML,FAX,IP,ONL,POST,TEL","number of applications received by fax, email, postal tracked together.",,cfia-acia - 02,Permission to import,Permission d'importer,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
